DX100,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
Alarm Number,Alarm Name/Message,Contents,Sub Code,Meaning,Cause,Remedy,Chart1,Chart2,Detail,Notes
,,,3,Sub Code 1to 8: Signifies the EAXA/EAXB board  No. in which the alarm occurred,Connection failure,"(1)Reset the alarm.
(2)If the alarm occurs again, check if there is a ground fault or short circuit in the fan power line.",,,,SERVO
,,,,,Fuse failure,(After cancellation of the short-circuit and ground fault) Replace the fuse.,,,,SERVO
,,,4,Sub Code 1to 8: Signifies the EAXA/EAXB board  No. in which the alarm occurred,Connection failure,"(1)Reset the alarm.
(2)If the alarm occurs again, check if there is a ground fault or short circuit in the fan power line.",,,,SERVO
,,,,,Fuse failure,(After cancellation of the short-circuit and ground fault) Replace the fuse.,,,,SERVO
,,,5,Sub Code 1to 8: Signifies the EAXA/EAXB board  No. in which the alarm occurred,Connection failure,"(1)Reset the alarm.
(2)If the alarm occurs again, check if there is a ground fault or short circuit in the fan power line.",,,,SERVO
,,,,,Fuse failure,(After cancellation of the short-circuit and ground fault) Replace the fuse.,,,,SERVO
,,,6,Sub Code 1to 8: Signifies the EAXA/EAXB board  No. in which the alarm occurred,Connection failure,"(1)Reset the alarm.
(2)If the alarm occurs again, check if there is a ground fault or short circuit in the fan power line.",,,,SERVO
,,,,,Fuse failure,(After cancellation of the short-circuit and ground fault) Replace the fuse.,,,,SERVO
,,,7,Sub Code 1to 8: Signifies the EAXA/EAXB board  No. in which the alarm occurred,Connection failure,"(1)Reset the alarm.
(2)If the alarm occurs again, check if there is a ground fault or short circuit in the fan power line.",,,,SERVO
,,,,,Fuse failure,(After cancellation of the short-circuit and ground fault) Replace the fuse.,,,,SERVO
,,,8,Sub Code 1to 8: Signifies the EAXA/EAXB board  No. in which the alarm occurred,Connection failure,"(1)Reset the alarm.
(2)If the alarm occurs again, check if there is a ground fault or short circuit in the fan power line.",,,,SERVO
,,,,,Fuse failure,(After cancellation of the short-circuit and ground fault) Replace the fuse.,,,,SERVO
,,,101,FAN ALARM4:DIRECT-IN(SYSTEM)1,Connection failure,"(1)Reset the alarm.
(2)If the alarm occurs again, check if there is a ground fault or short circuit in the fan power line.",,,,SERVO
,,,,,Fuse failure,(After cancellation of the short-circuit and ground fault) Replace the fuse.,,,,SERVO
,,,102,FAN ALARM5:DIRECT-IN(SYSTEM)2,Connection failure,"(1)Reset the alarm.
(2)If the alarm occurs again, check if there is a ground fault or short circuit in the fan power line.",,,,SERVO
,,,,,Fuse failure,(After cancellation of the short-circuit and ground fault) Replace the fuse.,,,,SERVO
,,,103,FAN ALARM6:DIRECT-IN(SYSTEM)3,Connection failure,"(1)Reset the alarm.
(2)If the alarm occurs again, check if there is a ground fault or short circuit in the fan power line.",,,,SERVO
,,,,,Fuse failure,(After cancellation of the short-circuit and ground fault) Replace the fuse.,,,,SERVO
,,,104,FAN ALARM7:DIRECT-IN(SYSTEM)4,Connection failure,"(1)Reset the alarm.
(2)If the alarm occurs again, check if there is a ground fault or short circuit in the fan power line.",,,,SERVO
,,,,,Fuse failure,(After cancellation of the short-circuit and ground fault) Replace the fuse.,,,,SERVO
4677,IMPOSSIBLE LINEAR MOTION,"Interpolation motion cannot perform from a current form (folded direction of arm) to the form at the target position. The move instruction other than MOVJ instruction, or the movement to the position variable by pressing FWD under the  Cartesian jog operation cause error.",,Sub Code: Control group and axis,Setting error,"(1)Check the following settings.
・If the sub code display is L- and U-axes, perform the teaching again to make the form (arm folded direction) of L- and U-axes same at start point and end point.
・If the sub code display is S- and L-axes, perform the teaching again to make the form (arm folded direction) of S- and L-axes same at start point and end point.
・Change the teaching move instruction to MOVJ instruction.
* Be careful to the peripheral interference since its movement changes.",,,,MOTION
4678,SPOT MONITOR DATA ERROR,Failed to read or write the database of spot weld history.,,Sub Code: Internal control error in software,Software operation error occurred,"(1)Reset the alarm.
(2)If the alarm occurs again, initialize the database of spot weld history.
(3)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).",,,,SYSCON
4679,SPECIFIED MOTION RANGE ERROR,The specified operation area is not correctly set. ,,Control group,Setting error,"(1)Check the following setting.
・Set the operation area of the specified robot correctly.",,,,MOTION
4681,CUBE ARM INTERFERENCE,Each link of manipulator interfered with the cubic area.,,Sub Code: Interference cubic area number,Setting error,"(1)Check the following setting.
・Check the teaching position setting of manipulators.",,,,MOTION
4682,MOTION RANGE LIMIT INTERFERENCE,The manipulator operated beyond the motion range.,,"Group no., axis and line segment No. 
",Setting error,"(1)Check the following settings.
?Modify the teaching position or widen the operation area  so that the robot would not interfere with the operation area.
?Confirm the setting of the robot operation area which is indicated by the sub code.
?Confirm the setting of the robot tool mode (tool interference file) a which is indicated by the sub code.",,,,MOTION
4683,AXIS MOTION RANGE LIMIT OVER(MIN./MAX.),Each axis operated beyond the motion range.,,Sub code: Control group and axis,Setting error," (1)Check the following settings.
?Modify the teaching position or widen the operation area  so that the robot would not interfere with the operation area.
?Confirm the setting of the operation area which the control group is indicated by the sub code.",,,,MOTION
4684,INTERPOLATION INVALID,"Operation to the position and posture in which the interpolation is impossible was occurred. 
It may occur when the interpolation motion to the position in which the operation area is exceeded is performed, when the arm expands, or when the interpolation motion to the target position that cannot keep the position and posture is performed.",,Sub Code: Control group,Setting error,"(1)Check the following settings.
・At the Cartesian jog operation, switch to each-axes jog operations, and then change the orientation of manipulator.
・Change the teaching position and orientation.",,,,MOTION
4685,WRITE ERROR(SAFETY),"An error occurred when recording the data in the function safety uni (NSU01).
",,,Unit failure(NSU01),"(1)Reset the alarm, and then try again.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).",,,,SAFTY
4686,DATA SETTING ERROR(SAFETY),"An error occurred when setting the data in the function safety uni (NSU01).
",,,Unit failure(NSU01),"(1)Reset the alarm, and then try again.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).",,,,SAFTY
4687,OPERATION AREA MON. ERR 2(AXIS),The function safety unit (NSU01) has detected the manipulator is about to exceed the specified operation area. ,,,Setting error,"(1) Select [ROBOT] to open [AXIS RANGE] schreen. Set the item to ""INVALID"" and then cycle the power. 
(2)Move the manipulator into the specified range. 
(3) Select [ROBOT] to open [AXIS RANGE] schreen. Set the item to ""VALID"" and then cycle the power. 
",,,,SAFTY
4688,OPERATION MODE ERROR(AXIS),"Cannot change the mode to PLAY under  ENCODER BACK-UP ERROR in NSU system. 
",,,Unit failure(NSU01),"(1)Reset the alarm, and then try again.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).",,,,SAFTY
4689,OPERATION AREA MON. ERR 2(ROBOT),The function safety unit (NSU01) has detected the manipulator is about to exceed the specified operation area. ,,,Setting error,"(1) Select [ROBOT] to open [AXIS RANGE] schreen. Set the item to ""INVALID"" and then cycle the power. 
(2)Move the manipulator into the specified range. 
(3) Select [ROBOT] to open [AXIS RANGE] schreen. Set the item to ""VALID"" and then cycle the power. 
",,,,SAFTY
4690,OPERATION MODE ERROR(ROBOT),"Cannot change the mode to PLAY under  ENCODER BACK-UP ERROR in NSU system. 
",,,Unit failure(NSU01),"(1)Reset the alarm, and then try again.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).",,,,SAFTY
4691,OPERATION AREA SET ERR(SAFETY),The function safety unit (NSU01) has detected the operation area setting error. ,,,Setting error,"(1)Reset the alarm. 
(2)Check the operation area. ",,,,SAFTY
4692,ENCODER BACKUP ERROR(SAFETY),"
The function sarety unit (NSU01) has detected a decrease in encoder battery. ",,,Encoder battery failure ,"(1)Reset the alarm. 
(2)If AL4311 occurred simultaneously with this alarm, execute the trouble shooting for the AL4311. ",,,,SAFTY
,,,,,Unit failure(NSU01),"(1)Reset the alarm, and then try again.
(2)If the alarm occurs again, save the CMOS.BIN in maintenance mode, and then contact your Yaskawa representative about occurrence status (operating procedure).",,,,SAFTY
