DX100,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
Alarm Number,Alarm Name/Message,Contents,Sub Code,Meaning,Cause,Remedy,Chart1,Chart2,Detail,Notes
,,,42,"In the output side setting of allocation configuration data, some of the M-registers of concurrent I/O are specified redundantly.",Setting error,"(1)Check the following settings.
・Allocation configuration for the TOYOPUC",,,,HWC
,,,,,Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection and insertion of the following connector.
・The PCI connector of the TOYOPUC board",,,,HWC
,,,44,"In the input side setting of allocation configuration data, some of the TOYOPUC’s R-registers are specified redundantly.",Setting error,"(1)Check the following settings.
・Allocation configuration for the TOYOPUC",,,,HWC
,,,,,Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection and insertion of the following connector.
・The PCI connector of the TOYOPUC board",,,,HWC
,,,45,"In the input side setting of allocation configuration data, some of the M-registers of concurrent I/O are specified redundantly.",Setting error,"(1)Check the following settings.
・Allocation configuration for the TOYOPUC",,,,HWC
,,,,,Connection failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, check the connection and insertion of the following connector.
・The PCI connector of the TOYOPUC board",,,,HWC
0900,WATCHDOG TIMER ERROR(YIF BOARD),The DX100 can safely stop the system with a watchdog function when an error occurred. This alarm occurs if a watchdog timeout is detected in the YIF board.,,A Watchdog timeout was detected in the YIF board.,YCP01 board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YCP01 board. Save the CMOS.BIN before replace the board to be safe.  Replace the YCP01 board, and then remove the CF from the failure YCP01 board to insert it into the new YCP01 board.",,,,HWC
,,,,,YIF board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YIF01 board. Save the CMOS.BIN before replace the board to be safe. Replace the YIF01 board, and then load the CMOS.BIN saved before alarm occurred.",,,,HWC
0901,WATCHDOG TIMER ERROR(YCP02#1),The DX100 can safely stop the system with a watchdog function when an error occurred. This alarm occurs if a watchdog timeout is detected in the YCP02#1 board.,,A Watchdog timeout was detected in the YCP02 #1 board.,Setting error,"(1)Check the following settings.
・Optional board in maintenance mode",,,,HWC
,,,,,Board failure (YCP02 board),"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the following board. Save the CMOS.BIN before replace the board to be safe.
・YCP02 board",,,,HWC
0902,WATCHDOG TIMER ERROR(YCP02#2),The DX100 can safely stop the system with a watchdog function when an error occurred. This alarm occurs if a watchdog timeout is detected in the YCP02#2 board.,,A Watchdog timeout was detected in the YCP02 #2 board.,Setting error,"(1)Check the following settings.
・Optional board in maintenance mode",,,,HWC
,,,,,Board failure (YCP02 board),"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the following board. Save the CMOS.BIN before replace the board to be safe.
・YCP02 board",,,,HWC
0903,WATCHDOG TIMER ERROR(YCP02#3),The DX100 can safely stop the system with a watchdog function when an error occurred. This alarm occurs if a watchdog timeout is detected in the YCP02#3 board.,,A Watchdog timeout was detected in the YCP02 #3 board.,Setting error,"(1)Check the following settings.
・Optional board in maintenance mode",,,,HWC
,,,,,Board failure (YCP02 board),"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the following board. Save the CMOS.BIN before replace the board to be safe.
・YCP02 board",,,,HWC
0904,WATCHDOG TIMER ERROR(YCP02#4),The DX100 can safely stop the system with a watchdog function when an error occurred. This alarm occurs if a watchdog timeout is detected in the YCP02#4 board.,,A Watchdog timeout was detected in the YCP02 #4 board.,Setting error,"(1)Check the following settings.
・Optional board in maintenance mode",,,,HWC
,,,,,Board failure (YCP02 board),"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the following board. Save the CMOS.BIN before replace the board to be safe.
・YCP02 board",,,,HWC
0905,WATCHDOG TIMER ERROR(YCP02#5),The DX100 can safely stop the system with a watchdog function when an error occurred. This alarm occurs if a watchdog timeout is detected in the YCP02#5 board.,,A Watchdog timeout was detected in the YCP02 #5 board.,Setting error,"(1)Check the following settings.
・Optional board in maintenance mode",,,,HWC
,,,,,Board failure (YCP02 board),"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the following board. Save the CMOS.BIN before replace the board to be safe.
・YCP02 board",,,,HWC
0906,WATCHDOG TIMER ERROR(YCP02#6),The DX100 can safely stop the system with a watchdog function when an error occurred. This alarm occurs if a watchdog timeout is detected in the YCP02#6 board.,,A Watchdog timeout was detected in the YCP02 #6 board.,Setting error,"(1)Check the following settings.
・Optional board in maintenance mode",,,,HWC
,,,,,Board failure (YCP02 board),"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the following board. Save the CMOS.BIN before replace the board to be safe.
・YCP02 board",,,,HWC
0907,WATCHDOG TIMER ERROR(YCP02#7),The DX100 can safely stop the system with a watchdog function when an error occurred. This alarm occurs if a watchdog timeout is detected in the YCP02#7 board.,,A Watchdog timeout was detected in the YCP02 #7 board.,Setting error,"(1)Check the following settings.
・Optional board in maintenance mode",,,,HWC
,,,,,Board failure (YCP02 board),"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the following board. Save the CMOS.BIN before replace the board to be safe.
・YCP02 board",,,,HWC
0908,WATCHDOG TIMER ERROR(YCP02#8),The DX100 can safely stop the system with a watchdog function when an error occurred. This alarm occurs if a watchdog timeout is detected in the YCP02#8 board.,,A Watchdog timeout was detected in the YCP02 #8 board.,Setting error,"(1)Check the following settings.
・Optional board in maintenance mode",,,,HWC
,,,,,Board failure (YCP02 board),"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the following board. Save the CMOS.BIN before replace the board to be safe.
・YCP02 board",,,,HWC
0910,CPU ERROR(YCP01),An unexpected error was detected in YCP01 （main CPU board).,1,An error was detected in the CPU.,YCP01 board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YCP01 board. Save the CMOS.BIN before replace the board to be safe.  Replace the YCP01 board, and then remove the CF from the failure YCP01 board to insert it into the new YCP01 board.",,,,HWC
,,,,,YIF board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YIF01 board. Save the CMOS.BIN before replace the board to be safe. Replace the YIF01 board, and then load the CMOS.BIN saved before alarm occurred.",,,,HWC
0911,CPU ERROR(YCP02#1),An error was detected in the CPU of the optional YCP02 #1.,,An error was detected in the CPU.,Setting error,"(1)Check the following settings.
・Optional board in maintenance mode",,,,HWC
,,,,,Board failure (YCP02 board),"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the following board. Save the CMOS.BIN before replace the board to be safe.
・YCP02 board",,,,HWC
0912,CPU ERROR(YCP02#2),An error was detected in the CPU of the optional YCP02 #2.,,An error was detected in the CPU.,Setting error,"(1)Check the following settings.
・Optional board in maintenance mode",,,,HWC
,,,,,Board failure (YCP02 board),"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the following board. Save the CMOS.BIN before replace the board to be safe.
・YCP02 board",,,,HWC
0913,CPU ERROR(YCP02#3),An error was detected in the CPU of the optional YCP02 #3.,,An error was detected in the CPU.,Setting error,"(1)Check the following settings.
・Optional board in maintenance mode",,,,HWC
,,,,,Board failure (YCP02 board),"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the following board. Save the CMOS.BIN before replace the board to be safe.
・YCP02 board",,,,HWC
0914,CPU ERROR(YCP02#4),An error was detected in the CPU of the optional YCP02 #4.,,An error was detected in the CPU.,Setting error,"(1)Check the following settings.
・Optional board in maintenance mode",,,,HWC
,,,,,Board failure (YCP02 board),"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the following board. Save the CMOS.BIN before replace the board to be safe.
・YCP02 board",,,,HWC
0915,CPU ERROR(YCP02#5),An error was detected in the CPU of the optional YCP02 #5.,,An error was detected in the CPU.,Setting error,"(1)Check the following settings.
・Optional board in maintenance mode",,,,HWC
,,,,,Board failure (YCP02 board),"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the following board. Save the CMOS.BIN before replace the board to be safe.
・YCP02 board",,,,HWC
0916,CPU ERROR(YCP02#6),An error was detected in the CPU of the optional YCP02 #6.,,An error was detected in the CPU.,Setting error,"(1)Check the following settings.
・Optional board in maintenance mode",,,,HWC
,,,,,Board failure (YCP02 board),"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the following board. Save the CMOS.BIN before replace the board to be safe.
・YCP02 board",,,,HWC
0917,CPU ERROR(YCP02#7),An error was detected in the CPU of the optional YCP02 #7.,,An error was detected in the CPU.,Setting error,"(1)Check the following settings.
・Optional board in maintenance mode",,,,HWC
,,,,,Board failure (YCP02 board),"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the following board. Save the CMOS.BIN before replace the board to be safe.
・YCP02 board",,,,HWC
0918,CPU ERROR(YCP02#8),An error was detected in the CPU of the optional YCP02 #8.,,An error was detected in the CPU.,Setting error,"(1)Check the following settings.
・Optional board in maintenance mode",,,,HWC
,,,,,Board failure (YCP02 board),"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the following board. Save the CMOS.BIN before replace the board to be safe.
・YCP02 board",,,,HWC
0920,BUS ERROR(YCP01),"The DX100 uses the interruption signals which was generated by the internal IC as the standard signal of the system operation.
It alarms when this interruption signal is not appropriately input.",1,The JL chip does not operate normally.,YCP01 board failure,"(1)Turn the power OFF then back ON.
(2)If the alarm occurs again, replace the YCP01 board. Save the CMOS.BIN before replace the board to be safe.  Replace the YCP01 board, and then remove the CF from the failure YCP01 board to insert it into the new YCP01 board.",,,,HWC
